time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2014-03-16T19:02:21.640Z,43.7956,-105.2196,0,3.3,ml,,71,0.914,0.72,us,usc000ndl3,2014-05-16T21:51:44.000Z,"Wyoming",mining explosion,,2,0.057,52,reviewed,us,us
2014-03-13T18:06:41.910Z,43.775,-105.2574,0,3.2,ml,,51,0.947,0.99,us,usc000nnwg,2014-05-16T21:51:39.000Z,"Wyoming",mining explosion,,2,0.056,59,reviewed,us,us
2014-03-12T18:09:32.680Z,43.7387,-105.278,0,3.5,ml,,24,0.975,0.48,us,usc000n9bw,2014-05-16T21:51:38.000Z,"Wyoming",mining explosion,,1.9,0.059,58,reviewed,us,us
2014-03-11T19:07:47.710Z,43.6418,-105.1861,0,3.4,ml,,33,0.959,0.94,us,usc000n81r,2014-05-15T02:24:28.000Z,"Wyoming",mining explosion,,2,0.056,62,reviewed,us,us
2014-03-11T14:36:41.440Z,43.7214,-105.2776,0,3.3,ml,,51,0.982,0.3,us,usc000n7pn,2014-05-15T02:24:26.000Z,"Wyoming",mining explosion,,2,0.056,60,reviewed,us,us
2014-03-09T20:06:41.580Z,43.823,-105.2409,0,3.4,ml,,52,0.919,0.48,us,usc000n623,2014-05-15T02:23:59.000Z,"Wyoming",mining explosion,,2,0.062,40,reviewed,us,us
2014-03-07T19:59:17.200Z,43.8152,-105.1929,0,3.8,ml,,25,0.889,0.51,us,usc000n53i,2014-05-15T02:23:32.000Z,"Wyoming",mining explosion,,1.9,0.053,68,reviewed,us,us
2014-03-04T20:27:45.660Z,45.0902,-106.8511,0,3.3,ml,,31,1.657,1.38,us,usb000n146,2014-05-13T21:36:51.000Z,"eastern Montana",mining explosion,,2,0.057,65,reviewed,us,us
2014-03-03T19:09:11.740Z,43.8119,-105.214,0,3.5,ml,,52,0.905,0.68,us,usb000n04f,2014-05-13T21:36:50.000Z,"Wyoming",mining explosion,,1.9,0.055,57,reviewed,us,us
2014-02-28T22:37:35.140Z,45.8074,-106.4136,0,3,ml,,80,0.891,0.98,us,usb000myre,2014-05-13T21:36:46.000Z,"eastern Montana",mining explosion,,2,0.066,48,reviewed,us,us
2014-02-28T20:03:27.030Z,43.7329,-105.2719,0,3.4,ml,,31,0.973,1.11,us,usb000myjs,2014-05-13T21:36:45.000Z,"Wyoming",mining explosion,,1.8,0.052,67,reviewed,us,us
2014-02-27T20:26:03.180Z,43.6037,-105.184,0,3.3,ml,,52,0.978,0.72,us,usc000mzdq,2014-05-13T21:36:44.000Z,"Wyoming",mining explosion,,2,0.057,57,reviewed,us,us
2014-02-24T21:08:18.050Z,43.7834,-105.2789,0,3.3,ml,,51,0.959,0.7,us,usc000mxh0,2014-05-07T00:03:10.000Z,"Wyoming",mining explosion,,2,0.053,67,reviewed,us,us
2014-02-21T19:01:10.580Z,43.8257,-105.249,0,3.6,ml,,26,0.924,0.62,us,usc000mvrx,2014-05-07T00:03:05.000Z,"Wyoming",mining explosion,,1.9,0.059,58,reviewed,us,us
2014-02-18T21:58:24.530Z,43.7858,-105.21,0,3.6,ml,,34,0.911,0.96,us,usc000mt3s,2014-04-30T21:18:25.000Z,"Wyoming",mining explosion,,1.9,0.057,71,reviewed,us,us
2014-02-18T16:55:01.840Z,45.889,-106.6467,0,3.1,ml,,78,0.851,1.18,us,usc000mstu,2014-04-30T21:18:25.000Z,"eastern Montana",mining explosion,,2,0.069,40,reviewed,us,us
2014-02-12T21:04:04.930Z,43.8205,-105.278,0,3.4,ml,,35,0.945,1.07,us,usc000mpbk,2014-04-30T21:18:17.000Z,"Wyoming",mining explosion,,1.9,0.054,67,reviewed,us,us
2014-02-06T20:59:16.920Z,43.6116,-105.0919,0,3.2,ml,,83,0.918,0.98,us,usc000mjkp,2014-04-22T18:30:07.000Z,"Wyoming",mining explosion,,1.8,0.055,59,reviewed,us,us
2014-02-06T18:58:07.070Z,43.8143,-105.1408,0,3.8,ml,,26,0.854,0.8,us,usc000mjbz,2014-04-22T18:30:06.000Z,"Wyoming",mining explosion,,1.9,0.051,73,reviewed,us,us
2014-02-04T23:54:04.090Z,46.2349,-106.8335,0,3.3,ml,,50,0.619,0.86,us,usc000mtid,2014-04-08T01:43:29.000Z,"eastern Montana",mining explosion,,2,0.06,56,reviewed,us,us
2014-02-02T21:06:27.530Z,43.7902,-105.276,0,3.1,ml,,51,0.954,0.73,us,usc000mfry,2014-04-08T01:43:23.000Z,"Wyoming",mining explosion,,2,0.051,71,reviewed,us,us
2014-02-01T21:03:10.950Z,43.7366,-105.2698,0,3.2,ml,,62,0.97,0.61,us,usc000mff7,2014-04-08T01:43:21.000Z,"Wyoming",mining explosion,,2,0.052,67,reviewed,us,us
2014-01-31T20:06:45.780Z,43.7578,-105.2991,0,3.4,ml,,31,0.982,0.99,us,usc000meuw,2014-04-08T01:43:19.000Z,"Wyoming",mining explosion,,2,0.051,73,reviewed,us,us
2014-01-30T20:27:15.260Z,43.8006,-105.2439,0,3.3,ml,,51,2.502,0.55,us,usc000mdxc,2014-04-08T01:43:17.000Z,"Wyoming",mining explosion,,2,0.06,57,reviewed,us,us
2014-01-25T22:51:41.870Z,43.1733,-105.8293,0,3.1,ml,,40,0.73,1.22,us,usb000m889,2014-03-27T18:15:41.000Z,"Wyoming",mining explosion,,2,0.052,79,reviewed,us,us
2014-01-24T19:03:28.890Z,43.7962,-105.2856,0,3.5,ml,,51,0.959,0.74,us,usb000m7kb,2014-03-27T18:15:39.000Z,"Wyoming",mining explosion,,1.9,0.051,72,reviewed,us,us
2014-01-22T21:06:59.550Z,43.6477,-105.262,0,3.3,ml,,51,1.005,1.25,us,usb000m6cq,2014-03-27T18:15:36.000Z,"Wyoming",mining explosion,,2,0.055,65,reviewed,us,us
2014-01-19T20:01:01.080Z,43.7889,-105.2289,0,3.4,ml,,52,0.923,0.77,us,usb000m4fc,2014-03-22T00:05:24.000Z,"Wyoming",mining explosion,,2,0.058,51,reviewed,us,us
2014-01-19T18:25:18.750Z,44.0448,-105.3042,0,3.1,ml,,56,0.917,1.24,us,usb000m4e2,2014-03-22T00:05:24.000Z,"Wyoming",mining explosion,,2,0.061,37,reviewed,us,us
2014-01-18T19:04:43.730Z,43.7296,-105.2333,0,3.1,ml,,51,0.949,0.74,us,usb000m3ub,2014-03-22T00:05:21.000Z,"Wyoming",mining explosion,,2,0.06,57,reviewed,us,us
2014-01-16T18:59:10.890Z,43.6901,-105.2973,0,3.5,ml,,51,1.008,0.77,us,usb000m2ag,2014-03-22T00:05:17.000Z,"Wyoming",mining explosion,,2,0.055,61,reviewed,us,us
2014-01-14T19:04:04.990Z,43.678,-105.2419,0,3.6,ml,,44,0.977,0.93,us,usb000m0xs,2014-03-15T03:40:36.000Z,"Wyoming",mining explosion,,2,0.057,61,reviewed,us,us
2014-01-12T18:54:20.150Z,44.0823,-105.3787,0,3.1,ml,,67,0.968,0.8,us,usc000m1na,2014-03-15T03:39:20.000Z,"Wyoming",mining explosion,,2,0.065,37,reviewed,us,us
2014-01-11T20:02:08.890Z,43.8243,-105.278,0,3.4,ml,,32,0.944,0.72,us,usc000m14s,2014-03-15T03:39:12.000Z,"Wyoming",mining explosion,,2,0.06,63,reviewed,us,us
2014-01-11T17:01:57.540Z,43.608,-105.1845,0,3.1,ml,,80,0.976,0.81,us,usc000m116,2014-03-15T03:39:10.000Z,"Wyoming",mining explosion,,2,0.055,57,reviewed,us,us
2014-01-10T21:01:58.680Z,43.7807,-105.1514,0,3.5,ml,,32,0.874,0.7,us,usc000m0jy,2014-03-15T03:39:01.000Z,"Wyoming",mining explosion,,2,0.053,67,reviewed,us,us
2014-01-09T18:59:42.990Z,43.7726,-105.2801,0,3.1,ml,,51,0.963,0.49,us,usc000lzh9,2014-03-15T03:38:49.000Z,"Wyoming",mining explosion,,2,0.058,53,reviewed,us,us
2014-01-08T21:05:16.580Z,43.7701,-105.2364,0,3.4,ml,,33,0.935,1.31,us,usc000lyvp,2014-03-15T03:38:40.000Z,"Wyoming",mining explosion,,2,0.055,62,reviewed,us,us
2014-01-05T21:01:45.990Z,43.6817,-105.2521,0,3.3,ml,,54,0.982,0.67,us,usc000lx9k,2014-03-07T00:25:59.000Z,"Wyoming",mining explosion,,2,0.057,59,reviewed,us,us
2014-01-03T15:40:47.860Z,43.7087,-105.2931,0,3.3,ml,,73,0.997,0.43,us,usc000lw8p,2014-03-07T00:25:57.000Z,"Wyoming",mining explosion,,1.8,0.067,35,reviewed,us,us
2014-01-02T14:58:58.930Z,44.07,-105.0851,0,3,ml,,100,0.757,0.97,us,usb000m30k,2014-03-07T00:25:55.000Z,"Wyoming",mining explosion,,2,0.073,35,reviewed,us,us
2013-12-31T19:06:50.670Z,43.7734,-105.267,0,3.3,ml,,51,0.954,0.89,us,usc000luuf,2014-02-28T08:44:15.000Z,"16km E of Wright, Wyoming",mining explosion,,2,0.052,,reviewed,us,us
2013-12-29T19:02:56.740Z,43.6768,-105.2377,0,3.4,ml,,51,0.975,0.75,us,usc000ltt7,2014-02-28T08:44:13.000Z,"20km ESE of Wright, Wyoming",mining explosion,,2,0.054,,reviewed,us,us
2013-12-26T21:02:25.860Z,43.815,-105.2473,0,3.5,ml,,33,0.926,0.44,us,usc000ls8n,2014-02-28T08:44:09.000Z,"19km ENE of Wright, Wyoming",mining explosion,,2,0.049,,reviewed,us,us
2013-12-26T20:01:47.180Z,43.7629,-105.2823,0,3.1,ml,,51,0.969,0.57,us,usc000ls6f,2014-02-28T08:44:08.000Z,"15km E of Wright, Wyoming",mining explosion,,2,0.054,,reviewed,us,us
2013-12-24T21:03:04.410Z,43.8071,-105.2688,0,3.3,ml,,33,0.944,1.06,us,usc000lr2w,2014-02-28T08:44:07.000Z,"17km ENE of Wright, Wyoming",mining explosion,,2,0.052,,reviewed,us,us
2013-12-23T21:00:54.400Z,43.783,-105.2667,0,3.3,ml,,51,0.951,0.69,us,usc000lqk7,2014-02-27T21:37:29.000Z,"16km ENE of Wright, Wyoming",mining explosion,,2,0.053,,reviewed,us,us
2013-12-23T19:42:26.270Z,45.189,-106.7931,0,3.3,ml,,103,1.551,0.98,us,usc000lxp9,2014-02-27T21:37:28.000Z,"eastern Montana",mining explosion,,2,0.06,,reviewed,us,us
2013-12-22T16:50:04.350Z,43.7824,-105.3007,0,3.1,ml,,51,0.974,0.43,us,usc000lpzz,2014-02-27T21:37:27.000Z,"14km ENE of Wright, Wyoming",mining explosion,,2,0.056,,reviewed,us,us
2013-12-21T21:04:48.990Z,43.8218,-105.3691,0,3.1,ml,,84,1.008,0.68,us,usc000lxkk,2014-02-27T21:37:25.000Z,"11km NE of Wright, Wyoming",mining explosion,,2,0.053,,reviewed,us,us
2013-12-21T19:00:53.140Z,43.7399,-105.3262,0,3.2,ml,,32,1.007,0.74,us,usc000lplb,2014-02-27T21:37:25.000Z,"11km E of Wright, Wyoming",mining explosion,,2,0.056,,reviewed,us,us
2013-12-17T19:27:47.790Z,43.7876,-105.2882,0,3.3,ml,,37,0.964,0.65,us,usc000lmcf,2014-02-27T21:37:20.000Z,"15km ENE of Wright, Wyoming",mining explosion,,2,0.049,,reviewed,us,us
2013-12-08T21:47:39.080Z,43.5846,-105.1624,0,3.1,ml,,100,0.975,0.74,us,usb000ldun,2014-02-15T01:32:13.000Z,"30km SE of Wright, Wyoming",mining explosion,,2,0.062,,reviewed,us,us
2013-12-08T19:09:18.790Z,43.7035,-105.252,0,3.2,ml,,74,0.973,0.65,us,usb000ldt6,2014-02-15T01:32:13.000Z,"18km ESE of Wright, Wyoming",mining explosion,,2,0.06,,reviewed,us,us
2013-12-07T20:07:59.330Z,43.5893,-105.2167,0,3.3,ml,,53,1.006,0.87,us,usc000lhy7,2014-02-15T01:32:12.000Z,"Wyoming",mining explosion,,2,0.06,,reviewed,us,us
2013-11-24T19:05:25.330Z,43.8148,-105.2027,0,3.6,ml,,51,0.896,0.67,us,usb000l5tu,2014-02-11T02:18:57.000Z,"22km ENE of Wright, Wyoming",mining explosion,,1.9,0.051,,reviewed,us,us
2013-11-19T19:11:09.710Z,43.7366,-105.2846,0,3.8,ml,,26,0.98,0.83,us,usb000l2aq,2014-02-11T02:18:51.000Z,"15km E of Wright, Wyoming",mining explosion,,1.9,0.051,,reviewed,us,us
2013-11-11T21:06:01.200Z,43.6567,-105.2467,0,3.3,ml,,76,0.99,0.73,us,usb000kvv1,2014-01-17T00:29:16.000Z,"20km ESE of Wright, Wyoming",mining explosion,,2,0.062,,reviewed,us,us
2013-11-10T21:04:11.460Z,43.7081,-105.2855,0,3.4,ml,,51,0.993,0.32,us,usb000kvk7,2014-01-17T00:29:15.000Z,"15km ESE of Wright, Wyoming",mining explosion,,1.9,0.05,,reviewed,us,us
2013-11-09T22:03:15.210Z,43.664,-105.2773,0,3.5,ml,,49,1.007,0.99,us,usb000kvbr,2014-01-17T00:29:14.000Z,"18km ESE of Wright, Wyoming",mining explosion,,1.9,0.048,,reviewed,us,us
2013-11-07T21:05:15.190Z,43.8025,-105.2694,0,3.5,ml,,51,0.946,0.68,us,usb000kuad,2014-01-17T00:29:11.000Z,"17km ENE of Wright, Wyoming",mining explosion,,2,0.048,,reviewed,us,us
2013-11-05T20:03:11.840Z,43.7599,-105.2879,0,3.4,ml,,37,0.973,1.07,us,usb000kt2q,2014-01-17T00:29:09.000Z,"14km E of Wright, Wyoming",mining explosion,,2,0.048,,reviewed,us,us
2013-11-02T18:02:59.860Z,43.7861,-105.2483,0,3.6,ml,,26,0.937,0.57,us,usb000krl8,2014-01-10T10:03:43.000Z,"18km ENE of Wright, Wyoming",mining explosion,,1.9,0.048,,reviewed,us,us
2013-11-01T18:05:19.670Z,43.7529,-105.297,0,3.4,ml,,51,0.982,0.61,us,usb000kr2m,2014-01-10T10:03:41.000Z,"13km E of Wright, Wyoming",mining explosion,,1.9,0.048,,reviewed,us,us
2013-10-31T20:11:57.420Z,43.7805,-105.2886,0,3.4,ml,,51,0.966,0.64,us,usb000kqgc,2014-01-10T10:03:40.000Z,"15km ENE of Wright, Wyoming",mining explosion,,2,0.051,,reviewed,us,us
2013-10-30T19:15:39.380Z,43.9839,-105.2243,0,3.7,ml,,32,0.867,0.72,us,usc000krt5,2014-01-10T10:03:38.000Z,"32km NE of Wright, Wyoming",mining explosion,,2,0.053,,reviewed,us,us
2013-10-11T19:05:25.690Z,43.8344,-105.2949,0,3.4,ml,,29,0.953,0.85,us,usb000kb2y,2013-12-24T01:42:59.000Z,"17km NE of Wright, Wyoming",mining explosion,,2,0.048,,reviewed,us,us
2013-10-11T18:10:36.280Z,43.6508,-105.2239,0,3.6,ml,,51,0.979,0.9,us,usb000kb1h,2013-12-24T01:42:59.000Z,"22km ESE of Wright, Wyoming",mining explosion,,2,0.056,,reviewed,us,us
2013-10-07T18:16:53.450Z,43.7822,-105.2556,0,3,ml,,115,0.943,0.82,us,usb000k820,2013-12-19T02:51:37.000Z,"17km ENE of Wright, Wyoming",mining explosion,,2,0.059,,reviewed,us,us
2013-09-28T18:28:51.610Z,43.7714,-105.2772,0,3.2,ml,,34,0.962,1.01,us,usb000k1n8,2013-12-13T09:00:35.000Z,"15km E of Wright, Wyoming",mining explosion,,2,0.051,,reviewed,us,us
2013-09-28T18:04:04.050Z,43.6663,-105.3262,0,3.5,ml,,46,1.037,0.62,us,usb000k1mm,2013-12-13T09:00:35.000Z,"14km SE of Wright, Wyoming",mining explosion,,1.7,0.048,,reviewed,us,us
2013-09-25T19:58:23.240Z,43.8196,-105.1729,0,3.6,ml,,26,0.874,0.47,us,usb000jzsk,2013-12-13T09:00:33.000Z,"25km ENE of Wright, Wyoming",mining explosion,,1.9,0.048,,reviewed,us,us
2013-09-20T20:04:56.530Z,43.7652,-105.2287,0,3.5,ml,,26,0.932,0.67,us,usb000jwv0,2013-12-09T21:11:10.000Z,"19km E of Wright, Wyoming",mining explosion,,1.9,0.049,,reviewed,us,us
2013-09-16T20:02:09.640Z,43.8478,-105.1995,0,3.2,ml,,77,0.883,0.81,us,usc000jvnp,2013-11-19T17:38:16.000Z,"24km ENE of Wright, Wyoming",mining explosion,,1.9,0.053,,reviewed,us,us
2013-09-14T17:17:58.350Z,44.0496,-105.2815,0,3.7,ml,,33,0.9,0.63,us,usc000juge,2013-11-19T17:37:54.000Z,"24km SE of Antelope Valley-Crestview, Wyoming",mining explosion,,1.9,0.053,,reviewed,us,us
2013-09-12T20:06:38.370Z,43.7726,-105.2831,0,3.2,ml,,51,0.965,0.45,us,usc000jszw,2013-11-19T17:37:34.000Z,"15km E of Wright, Wyoming",mining explosion,,1.7,0.051,,reviewed,us,us
2013-09-08T21:02:59.950Z,43.7549,-105.2892,0,3.1,ml,,42,0.976,1.17,us,usb000jlrx,2013-11-15T03:20:29.000Z,"14km E of Wright, Wyoming",mining explosion,,2,0.05,,reviewed,us,us
2013-09-08T18:02:35.070Z,43.7649,-105.2674,0,3.3,ml,,51,0.958,0.56,us,usb000jln3,2013-11-15T03:20:29.000Z,"16km E of Wright, Wyoming",mining explosion,,2,0.055,,reviewed,us,us
2013-09-02T19:06:47.560Z,43.7715,-105.2869,0,3.3,ml,,51,0.968,0.66,us,usb000jf9g,2013-11-06T01:33:41.000Z,"15km E of Wright, Wyoming",mining explosion,,2,0.05,,reviewed,us,us
2013-08-25T22:13:34.030Z,43.3794,-105.1108,0,3.3,ml,,52,1.075,1.08,us,usb000jbqz,2013-10-25T20:10:09.000Z,"50km SE of Wright, Wyoming",mining explosion,,2,0.06,,reviewed,us,us
2013-08-23T05:43:49.360Z,38.898,-107.6096,1,3,ml,,79,0.568,1.21,us,usb000jae0,2013-10-25T20:09:46.000Z,"3km NNW of Paonia, Colorado",rock burst,,2,0.046,,reviewed,us,us
2013-08-14T20:06:19.730Z,43.7684,-105.2293,0,3.8,ml,,27,0.931,0.48,us,usb000j3em,2013-10-19T02:41:42.000Z,"19km E of Wright, Wyoming",mining explosion,,1.9,0.052,,reviewed,us,us
2013-08-14T18:08:12.360Z,43.7992,-105.2624,0,3.4,ml,,55,0.942,0.58,us,usb000j7si,2013-10-19T02:41:42.000Z,"17km ENE of Wright, Wyoming",mining explosion,,2,0.052,,reviewed,us,us
2013-08-10T19:16:39.200Z,43.5912,-105.2258,0,3.4,ml,,60,1.01,0.49,us,usb000j0f7,2013-10-12T21:32:34.000Z,"26km SE of Wright, Wyoming",mining explosion,,2,0.057,,reviewed,us,us
2013-08-10T18:28:58.100Z,43.7972,-105.2303,0,3.3,ml,,33,0.921,0.62,us,usb000j0dm,2013-10-12T21:32:34.000Z,"20km ENE of Wright, Wyoming",mining explosion,,2,0.049,,reviewed,us,us
2013-08-10T15:06:17.690Z,44.0417,-105.3009,0,3.1,ml,,75,0.915,1.14,us,usb000j4h2,2013-10-12T21:32:34.000Z,"24km SE of Antelope Valley-Crestview, Wyoming",mining explosion,,2,0.06,,reviewed,us,us
2013-08-05T21:07:52.730Z,43.8375,-105.0978,0,3.3,ml,,89,0.817,0.57,us,usb000j2vd,2013-09-25T17:45:53.000Z,"31km ENE of Wright, Wyoming",explosion,,1.9,0.074,,reviewed,us,us
2013-08-04T18:00:16.900Z,43.8028,-105.2011,0,3.2,ml,,71,0.899,0.59,us,usb000ivam,2013-09-25T17:45:52.000Z,"22km ENE of Wright, Wyoming",explosion,,2,0.06,,reviewed,us,us
2013-08-03T18:10:36.300Z,43.6914,-105.2281,0,3.6,ml,,27,0.962,0.7,us,usb000iuwj,2013-09-25T17:45:51.000Z,"20km ESE of Wright, Wyoming",explosion,,2,0.05,,reviewed,us,us
2012-12-02T18:44:38.840Z,38.891,-107.5,1,3.4,ml,35,50.2,,1.04,us,usp000jwc5,2014-11-07T01:49:31.390Z,"Colorado",rock burst,,,,,reviewed,us,us
2012-11-10T06:25:04.070Z,38.785,-107.459,1,3,ml,57,39.6,,1.05,us,usp000jva6,2014-11-07T01:49:20.000Z,"Colorado",rock burst,,,,,reviewed,us,us
2011-12-03T11:12:48.460Z,37.13,-81.932,1,3.1,mblg,28,56.5,,1.29,us,usp000jbsa,2015-01-29T02:33:11.044Z,"West Virginia",rock burst,,,,,reviewed,us,us
2011-10-19T05:24:18.920Z,38.942,-107.467,1,3.2,ml,56,37.2,,1.25,us,usp000j9hv,2014-11-07T01:46:07.917Z,"Colorado",rock burst,,,,,reviewed,us,us
2011-08-11T01:23:02.630Z,40.413,-107.034,1,3.1,ml,29,38.5,,0.86,us,usp000j69n,2014-11-07T01:45:35.429Z,"Colorado",rock burst,,,,,reviewed,us,us
2011-02-17T22:47:21.530Z,38.947,-107.497,1,3.1,ml,17,44.7,,0.85,us,usp000hunw,2014-11-07T01:43:40.937Z,"Colorado",rock burst,,,,,reviewed,us,us
2011-01-06T06:14:06.430Z,38.959,-107.507,1,3,ml,7,142.2,,0.77,us,usp000hsn9,2014-11-07T01:43:22.457Z,"Colorado",rock burst,,,,,reviewed,us,us
2010-12-11T11:55:36.750Z,38.912,-107.521,1,3,ml,23,67.2,,1.23,us,usp000hqsy,2014-11-07T01:43:06.210Z,"Colorado",rock burst,,,,,reviewed,us,us
2010-07-18T12:32:41.140Z,38.88,-107.382,1,3.1,ml,40,53.2,,1.25,us,usp000hfk0,2014-11-07T01:41:54.371Z,"Colorado",rock burst,,,,,reviewed,us,us
2010-02-13T04:22:57.780Z,38.927,-107.555,1,3,ml,31,62.6,,,us,usp000h78c,2014-11-07T01:40:42.282Z,"Colorado",rock burst,,,,,reviewed,spec,us
2008-05-09T17:23:41.610Z,39.092,-107.364,1,3.1,ml,19,58,,1.42,us,usp000g5xz,2014-11-07T01:35:54.445Z,"Colorado",rock burst,,,,,reviewed,us,us
2008-01-23T19:20:47.930Z,44.3718333,-121.0291667,0.977,3.1,md,7,141,0.08459,0.04,uw,uw10739288,2016-07-22T23:14:43.900Z,"Oregon",explosion,0.242,0.16,0.08,3,reviewed,uw,uw
2007-12-02T01:38:35.090Z,38.852,-107.312,1,3.3,ml,22,84.9,,0.55,us,usp000ftpx,2014-11-07T01:34:19.898Z,"Colorado",rock burst,,,,,reviewed,us,us
2007-11-17T17:17:32.960Z,38.855,-107.315,1,3.4,ml,39,47,,1.28,us,usp000fssp,2014-11-07T01:34:11.471Z,"Colorado",rock burst,,,,,reviewed,us,us
2007-11-05T08:02:59.480Z,38.807,-107.206,1,3.2,ml,31,83.3,,1.46,us,usp000fs0c,2014-11-07T01:34:07.371Z,"Colorado",rock burst,,,,,reviewed,us,us
2007-07-05T17:59:51.660Z,44.3621667,-121.0403333,0.701,3,md,15,72,0.09713,0.06,uw,uw10722108,2016-07-22T22:56:20.730Z,"Oregon",explosion,0.206,0.28,0.04,3,reviewed,uw,uw
2007-06-09T10:45:44.710Z,36.929,-104.793,1,3.3,mwr,15,75.7,,1.27,us,usp000fdps,2014-11-07T01:32:40.669Z,"New Mexico",rock burst,,,,,reviewed,us,slm
2007-05-19T17:18:49.710Z,38.932,-107.536,1,3.3,ml,34,78,,0.96,us,usp000fcaj,2014-11-07T01:32:30.032Z,"Colorado",rock burst,,,,,reviewed,us,us
2007-03-22T19:22:42.740Z,44.6461667,-121.1835,-1.44,3,md,5,130,0.03114,0.13,uw,uw10716938,2016-07-22T22:45:15.140Z,"Oregon",explosion,0.17,0.17,0.06,2,reviewed,uw,uw
2007-03-15T20:08:55.150Z,44.4045,-121.0268333,0.794,3,md,10,168,0.06055,0.33,uw,uw10714633,2016-07-22T22:44:36.910Z,"Oregon",explosion,2.284,2.23,0.06,4,reviewed,uw,uw
2006-11-18T21:55:59.220Z,46.7536667,-122.759,0.683,3,md,4,169,0.09199,0,uw,uw10706668,2016-07-22T22:35:02.310Z,"Washington",explosion,,,0.03,2,reviewed,uw,uw
2006-09-28T21:33:31.410Z,46.7423333,-122.7803333,2.186,3,md,8,84,0.08984,0.08,uw,uw10708063,2016-07-22T22:30:27.070Z,"Washington",explosion,,0.04,0.04,3,reviewed,uw,uw
2006-09-20T21:38:41.580Z,46.7763333,-122.7918333,-0.155,3,md,4,212,0.1226,0.18,uw,uw10705288,2016-07-22T22:29:50.590Z,"Washington",explosion,6.509,7.32,0.04,3,reviewed,uw,uw
2006-09-19T22:28:13.380Z,46.7483333,-122.7743333,1.499,3,md,8,119,0.09242,0.14,uw,uw10704728,2016-07-22T22:29:44.960Z,"Washington",explosion,0.898,1.06,0.04,4,reviewed,uw,uw
2006-07-11T21:42:07.790Z,46.7466667,-122.7746667,1.326,3,md,10,123,0.09114,0.15,uw,uw10696868,2016-07-22T22:20:08.660Z,"Washington",explosion,0.836,0.93,0.03,6,reviewed,uw,uw
2006-06-27T20:21:14.150Z,41.837,-108.726,1,3,ml,30,51.5,,0.98,us,usp000emej,2014-11-07T01:29:29.515Z,"Wyoming",rock burst,,,,,reviewed,us,us
2006-06-13T21:47:16.220Z,46.6935,-122.757,-0.606,3.2,md,7,114,0.04431,0.14,uw,uw10693523,2016-07-22T22:15:11.250Z,"Washington",explosion,0.05,0.09,0.03,3,reviewed,uw,uw
2006-05-05T22:52:53.790Z,46.7085,-122.7575,-0.637,3,md,9,178,0.0539,0.15,uw,uw10690663,2016-07-22T22:12:31.720Z,"Washington",explosion,0.094,0.13,0.03,3,reviewed,uw,uw
2006-04-13T05:50:12.880Z,40.477,-106.963,1,3.3,ml,38,69.1,,1,us,usp000eecq,2014-11-07T01:28:48.983Z,"Colorado",rock burst,,,,,reviewed,us,us
2006-04-06T21:57:48.220Z,46.692,-122.7566667,-0.109,3,md,5,218,0.04335,0.21,uw,uw10689883,2016-07-22T22:11:00.230Z,"Washington",explosion,2.917,2.24,0.03,2,reviewed,uw,uw
2006-02-21T22:35:07.470Z,46.6936667,-122.75,0.144,3,md,8,104,0.04036,0.03,uw,uw10690783,2016-07-22T22:08:41.090Z,"Washington",explosion,0.136,0.19,0.03,4,reviewed,uw,uw
2005-11-22T22:16:29.350Z,46.6935,-122.7515,0.169,3.1,md,6,112,0.04112,0.03,uw,uw10683583,2016-07-22T22:01:35.870Z,"Washington",explosion,0.197,0.27,0.02,4,reviewed,uw,uw
2005-11-08T23:40:25.900Z,46.7438333,-122.782,1.03,3,md,13,84,0.09172,0.07,uw,uw10678198,2016-07-22T22:00:55.820Z,"Washington",explosion,0.29,0.53,0.02,4,reviewed,uw,uw
2005-09-26T22:00:31.500Z,46.7451667,-122.7836667,0.345,3.1,md,4,181,0.09348,0,uw,uw10683978,2016-07-22T21:53:56.490Z,"Washington",explosion,,,0.01,3,reviewed,uw,uw
2005-09-20T21:50:17.990Z,46.7433333,-122.78,0.851,3.1,md,4,190,0.0905,0,uw,uw10681338,2016-07-22T21:53:27.260Z,"Washington",explosion,,,0.01,3,reviewed,uw,uw
2005-09-19T22:08:38.550Z,46.7448333,-122.7788333,0.814,3.1,md,9,87,0.09125,0.07,uw,uw10680713,2016-07-22T21:53:23.570Z,"Washington",explosion,0.382,0.52,0.02,7,reviewed,uw,uw
2005-09-15T21:08:54.390Z,46.7011667,-122.762,0.362,3.2,md,17,81,0.05145,0.22,uw,uw10679068,2016-07-22T21:53:01.080Z,"Washington",explosion,0.839,1.71,0.03,5,reviewed,uw,uw
2005-09-14T21:38:56.610Z,46.7018333,-122.7546667,0.306,3,md,7,116,0.04793,0.03,uw,uw10678903,2016-07-22T21:52:59.070Z,"Washington",explosion,0.177,0.23,0.02,5,reviewed,uw,uw
2005-09-08T21:33:24.210Z,46.7458333,-122.785,-0.62,3,md,9,84,0.09456,0.13,uw,uw10676468,2016-07-22T21:52:32.810Z,"Washington",explosion,0.028,0.06,0.02,7,reviewed,uw,uw
